,subjID,duration,slope,intercept,age,gender
212,106816.0,1000.0,0.49036958208015285,-1.5113499597417202,59.0,Woman
213,167368.0,250.0,0.2002640572943666,-0.6119460511558187,35.0,Woman
214,200140.0,250.0,0.614684335272267,-1.8787491762277144,30.0,Man
215,122388.0,250.0,0.7715114157716788,-2.355579537498675,50.0,Woman
216,170213.0,125.0,0.5821447957344508,-1.7832568938335145,52.0,Woman
217,258888.0,250.0,0.3907416353710562,-1.2025358459688908,63.0,Man
218,404045.0,1000.0,0.5964992744915222,-1.8225303983716323,35.0,Woman
219,794028.0,250.0,0.12691612604512145,-0.3863204260075884,34.0,Woman
220,920142.0,1000.0,0.5831691577328062,-1.772323541195984,31.0,Man
221,309304.0,1000.0,0.6981950515595851,-2.1088005257816262,30.0,Woman
222,941180.0,1000.0,0.5644692222379867,-1.7138631460323162,25.0,Woman
223,791313.0,125.0,0.514202956954603,-1.5827402585637256,28.0,Woman
224,152479.0,125.0,0.3505451890800898,-1.0809970697602607,63.0,Woman
225,579384.0,250.0,0.6281090059311263,-1.9238237631726132,20.0,Woman
226,998924.0,250.0,0.6481335950694624,-1.983014023280837,32.0,Man
227,834029.0,250.0,0.6524652066966332,-1.9655836984463622,57.0,Man
228,601933.0,250.0,0.6381865839523615,-1.9630733654824226,29.0,Man
229,780015.0,1000.0,-0.055914833025837336,0.16769981004792317,35.0,Man
230,719580.0,1000.0,0.708588864756317,-2.1587754245324007,39.0,Man
231,867654.0,250.0,0.4533944754469011,-1.3909788622272974,31.0,Woman
232,720390.0,1000.0,0.7888160190198489,-2.4144783706757424,36.0,Non-binary
233,535394.0,250.0,0.6565914060436975,-2.0187508276657384,34.0,Man
234,353390.0,250.0,0.49835914358498246,-1.5186487636484836,25.0,Man
235,705040.0,250.0,0.7022595669206337,-2.150149684707808,38.0,Man
236,395277.0,1000.0,0.5269267164540392,-1.6160124640636255,25.0,Woman
237,264704.0,250.0,0.4244590032883386,-1.310615133204962,-0.048104371240067154,Man
238,688959.0,125.0,0.5136599404995579,-1.568140123898164,36.0,Woman
239,731193.0,250.0,0.42183616715228445,-1.2958966740928286,31.0,Woman
240,939017.0,1000.0,0.7628758101450939,-2.3291202451336206,31.0,Man
241,372273.0,250.0,0.2828352495456605,-0.8705619720708875,35.0,Man
242,792964.0,250.0,-0.14337179550474557,0.4464472359910408,40.0,Woman
243,624957.0,1000.0,0.7537296797894499,-2.2962505128954223,56.0,Man
244,444850.0,125.0,0.5425312049351051,-1.657034852382835,30.0,Man
245,577833.0,125.0,0.6947204037059593,-2.1038701683523073,29.0,Man
246,609937.0,125.0,0.373353588709828,-1.146846495112082,-3.968389828090657,Man
247,705085.0,250.0,0.7645462833602601,-2.3465038744526288,45.0,Man
248,463515.0,250.0,0.39317217040740193,-1.2092031062409156,33.0,Woman
249,591707.0,125.0,0.5425782862160006,-1.6648357838958177,41.0,Man
250,730031.0,125.0,0.6299856957822975,-1.9296969993154105,32.0,Man
251,945021.0,1000.0,0.7469322800316389,-2.2862579948975736,4.0,Woman
252,387949.0,250.0,0.7493141521655207,-2.289326058541657,40.0,Man
253,255144.0,250.0,0.3015672486026917,-0.9106444535828249,55.0,Woman
254,418362.0,1000.0,0.802250884652478,-2.4539671129176712,40.0,Woman
255,957163.0,1000.0,0.6932961920239892,-2.077110632088122,67.0,Man
256,192889.0,125.0,0.4479571643585379,-1.37215124537343,46.0,Man
257,617019.0,250.0,0.6638999468255714,-2.035962777240848,36.0,Man
258,201434.0,250.0,0.5431705744331032,-1.67977129819327,32.0,Man
259,254427.0,1000.0,0.6874903748524871,-2.109012061527804,58.0,Man
260,467485.0,250.0,0.5482894073250272,-1.6786702698043563,34.0,Man
261,975880.0,1000.0,0.23462303508850615,-0.725085304271527,26.0,Woman
262,623005.0,125.0,0.1920608503627531,-0.5936837743805773,43.0,Man
263,314409.0,1000.0,0.7293837396401246,-2.236912763351874,40.0,Man
264,532442.0,125.0,0.7146799460463893,-2.1878181216209422,32.0,Woman
265,613671.0,1000.0,0.7146023779183468,-2.181691955110808,38.0,Woman
266,163803.0,125.0,0.45913138219982497,-1.4087257548763832,-0.8353288315927292,Man
267,747439.0,1000.0,-0.4430395823384947,1.3708833755052763,36.0,Man
268,954862.0,1000.0,0.5291984272691669,-1.6163819195903542,25.0,Woman
269,977705.0,125.0,0.6019853349272903,-1.8411212106769943,61.0,Woman
270,992557.0,250.0,0.7472304654950302,-2.285968293774446,34.0,Woman
271,186345.0,250.0,0.3661167553668751,-1.1291832329204632,34.0,Woman
272,303730.0,250.0,0.46594775718925735,-1.4370824990414632,43.0,Woman
273,290930.0,250.0,0.6903273693255934,-2.101618825523222,52.0,Man
274,387128.0,125.0,0.05779661196936049,-0.1775221334006152,25.0,Man
275,276028.0,125.0,0.6538549091780401,-1.9995247412052404,33.0,Man
276,276191.0,1000.0,0.47938361858070777,-1.466270951561143,26.0,Woman
277,285682.0,1000.0,0.7543755422447942,-2.30644228545402,39.0,Woman
278,133305.0,1000.0,0.7912167871431643,-2.42124822225142,29.0,Woman
279,832487.0,125.0,0.5500691094918259,-1.6893660809544713,-0.34441576724033157,Woman
280,680693.0,125.0,0.6823632569257158,-2.0836105487786063,34.0,Man
281,557139.0,1000.0,0.5395902946786978,-1.6561284603737987,25.0,Woman
282,390494.0,250.0,0.738262062739019,-2.216916510949201,24.0,Man
283,476246.0,1000.0,0.7589138767491092,-2.3304869621953697,54.0,Woman
284,692331.0,125.0,0.6348176366950296,-1.9446827078738693,52.0,Man
285,952931.0,250.0,0.5591305602875168,-1.71479855961403,39.0,Man
286,337468.0,250.0,0.27697227827400933,-0.8494597406712483,25.0,Woman
287,288106.0,125.0,0.47856001101066825,-1.47407755130216,59.0,Man
288,133074.0,1000.0,0.336535150403719,-1.0248460582088887,30.0,Woman
289,636715.0,1000.0,0.7575015627944197,-2.3149455687099314,28.0,Man
290,821848.0,1000.0,0.7991018820404238,-2.4440733659309277,41.0,Man
291,807165.0,250.0,0.6624620534198844,-2.030959821246565,34.0,Man
292,723939.0,1000.0,0.22526918383931802,-0.7072021082893604,59.0,Man
293,564366.0,125.0,0.285458648412425,-0.8764768567999563,46.0,Woman
294,391366.0,1000.0,0.7631308597021079,-2.3335429198633064,33.0,Man
295,124747.0,250.0,0.6594438412874372,-2.0275928931540372,49.0,Woman
296,542545.0,250.0,0.6911106367344602,-2.1074643902006964,30.0,Man
297,559550.0,125.0,0.626737700303673,-1.9277443189433194,66.0,Woman
298,240861.0,125.0,0.5715150361891159,-1.7510263932059527,25.0,Man
299,835457.0,1000.0,0.7087689766471569,-2.1688463965955034,26.0,Man
300,478211.0,125.0,0.5957910007564677,-1.8213036970506866,35.0,Man
301,832128.0,1000.0,0.5258118724345863,-1.611672560848223,25.0,Man
302,127930.0,250.0,0.09434203581104941,-0.28718970193211657,44.0,Woman
303,910402.0,250.0,0.6677372935847454,-2.0333770836121774,49.0,Man
304,654696.0,1000.0,0.7173699577320723,-2.1869082162623044,35.0,Woman
305,216496.0,250.0,0.6685639722137737,-2.055145759121436,32.0,Woman
306,711683.0,125.0,0.3445098499396032,-1.0652302155391735,37.0,Woman
307,583164.0,1000.0,0.7535289766456651,-2.311942796215396,64.0,Woman
308,795170.0,1000.0,0.7651889119616273,-2.339721825303465,24.0,Woman
309,550865.0,250.0,0.5661160919646105,-1.7262546328536497,30.0,Man
310,215737.0,250.0,0.060202881599188234,-0.1902572274785097,38.0,Man
311,626414.0,250.0,0.5862232965764183,-1.79996484973529,36.0,Man
312,549496.0,250.0,0.7467453466669867,-2.2824414938155817,29.0,Woman
313,531629.0,1000.0,0.7851058599761621,-2.4052448253239502,43.0,Man
314,821343.0,250.0,0.6528081236223385,-1.9944393019846223,62.0,Woman
315,718026.0,1000.0,0.25530128126096563,-0.785162779602909,30.0,Woman
316,893709.0,250.0,0.6273920639653099,-1.9158864221677723,32.0,Woman
317,218627.0,1000.0,0.26191272938474763,-0.7967652155556189,56.0,Woman
318,368455.0,125.0,0.4368027513362348,-1.3348256917123256,30.0,Woman
319,334008.0,250.0,-0.0035191943185060694,0.008819177835681102,38.0,Man
320,290567.0,1000.0,0.3188417463572751,-0.9734048161394014,30.0,Woman
321,388779.0,1000.0,0.19387256319861315,-0.5941442386353721,56.0,Man
322,340061.0,250.0,0.14738251809105277,-0.45215989939212636,35.0,Woman
323,674659.0,250.0,0.32614226147980147,-1.0075805219086107,50.0,Man
324,753290.0,125.0,0.6108419999374355,-1.8708230420089287,42.0,Man
325,823453.0,1000.0,0.6880333006852806,-2.103981858243944,54.0,Man
326,339164.0,250.0,0.33606914356845746,-1.0334108569104896,50.0,Woman
327,825814.0,125.0,0.04184519215799684,-0.1258368529780259,56.0,Man
328,325753.0,250.0,0.6484842172584715,-1.9803047870201267,28.0,Man
329,686833.0,250.0,0.7182471866255664,-2.1989908798490707,40.0,Man
330,960695.0,1000.0,0.6243719290107114,-1.900840818330553,1992.0,Woman
331,565053.0,1000.0,0.40812274533660986,-1.2606890531389878,45.0,Man
332,580746.0,125.0,0.275836690069287,-0.8455738712659449,42.0,Man
333,577264.0,1000.0,0.18975810357446013,-0.5862803628663606,1972.0,Woman
334,987921.0,125.0,0.38883332854508545,-1.1913358504220108,38.0,Woman
335,321432.0,250.0,0.6940581330380386,-2.108424002816973,48.0,Woman
336,749139.0,250.0,0.7320163087502527,-2.237848350263455,46.0,Man
337,320163.0,125.0,0.3710893320961561,-1.1317792510560396,48.0,Man
338,695213.0,125.0,0.537873299474661,-1.6568488005784408,50.0,Woman
339,844666.0,250.0,0.39907275819587495,-1.2138214222717039,20.0,Woman
340,562953.0,1000.0,0.7936896959925512,-2.4284628571822164,37.0,Man
341,862035.0,250.0,0.7219636714781905,-2.1985921476772856,58.0,Woman
342,645407.0,250.0,0.12290424070427053,-0.39112706291964716,43.0,Man
343,558829.0,250.0,0.7902071876800657,-2.4195414006408904,42.0,Woman
344,449930.0,125.0,0.7109436780710549,-2.1847956754516678,54.0,Woman
345,622431.0,1000.0,0.7691854753046968,-2.3657109978151967,59.0,Man
346,851484.0,125.0,0.6781313184608921,-2.0813425218205723,38.0,Man
347,779285.0,1000.0,0.4736425278455105,-1.4439131432376455,41.0,Woman
348,215322.0,250.0,-0.02043920235920799,0.0649187807048512,31.0,Man
349,119263.0,1000.0,0.7859760780195185,-2.40664750574748,29.0,Man
350,273030.0,250.0,0.6829942709494445,-2.0992989069045116,44.0,Man
351,859627.0,125.0,0.06494139539715324,-0.19861571507908485,25.0,Woman
352,102409.0,125.0,0.6922715139942389,-2.117179756820036,30.0,Man
353,868605.0,125.0,0.5685749596159214,-1.7330718237036289,26.0,Woman
354,734116.0,250.0,0.6397927357114441,-1.9595308078918263,34.0,Woman
355,209931.0,250.0,0.5979841314678437,-1.8281106407357197,29.0,Man
356,852736.0,250.0,0.5592014750008191,-1.721865251713641,32.0,Man
357,636815.0,1000.0,0.38710804636515306,-1.1846813659369893,35.0,Man
358,344034.0,125.0,0.5545670385079989,-1.686888768550999,23.0,Woman
359,709749.0,125.0,0.3170609583827137,-0.981119183536922,43.0,Woman
360,442112.0,1000.0,0.7072417271404653,-2.143842761899833,43.0,Woman
361,664589.0,1000.0,0.7821413125664414,-2.3946366498761416,55.0,Man
362,315674.0,125.0,0.3744978848664606,-1.1418117201117335,30.0,Woman
363,361293.0,250.0,0.6636733215997588,-2.0373601429966257,34.0,Woman
364,756430.0,250.0,0.3786527552279988,-1.1631911925528218,49.0,Woman
365,511757.0,125.0,0.6757607990551129,-2.075462462496011,30.0,Man
366,802331.0,1000.0,0.8009999907665054,-2.4666764370987937,33.0,Man
367,751099.0,125.0,0.7029125970856384,-2.1520217403546025,36.0,Man
368,210230.0,1000.0,0.8089656745951483,-2.476529448440122,42.0,Woman
369,850602.0,125.0,0.7241328313982504,-2.2291662792031497,50.0,Woman
370,789514.0,125.0,0.36376601455661284,-1.1191789165496455,33.0,Man
371,286959.0,125.0,0.6435558669791237,-1.9750585926169735,43.0,Woman
372,961832.0,250.0,0.7597096820269756,-2.325124847016481,32.0,Woman
373,710702.0,250.0,0.31853851177186915,-0.9687916343540066,32.0,Man
374,237101.0,250.0,0.7381088418543599,-2.2606389873513275,45.0,Man
375,230527.0,250.0,0.6741614218843247,-2.058786170687393,32.0,Woman
376,541690.0,250.0,0.6793263706926541,-2.057352837791213,52.0,Woman
377,666530.0,1000.0,0.061237308591500735,-0.19286659425249422,37.0,Man
378,116060.0,1000.0,0.6538985064161007,-2.000383875414808,58.0,Woman
379,860430.0,1000.0,0.33026729331481774,-1.0144758660913105,28.0,Man
380,676503.0,1000.0,0.8014424734349241,-2.4591513803043026,47.0,Woman
381,692818.0,125.0,0.1934985578584239,-0.5964766829450177,48.0,Man
382,181626.0,125.0,0.4242395973154327,-1.3053474272776897,30.0,Woman
383,443302.0,125.0,0.6636792484921913,-2.034789428281565,41.0,Man
384,894122.0,1000.0,0.7473558616664412,-2.283585279103399,63.0,Woman
385,656720.0,1000.0,0.8218082803730352,-2.5121964356443396,35.0,Man
386,784703.0,125.0,0.5580695006520011,-1.6969449438506523,30.0,Woman
387,451449.0,1000.0,0.040958536065299214,-0.12846344533750265,31.0,Woman
388,143644.0,1000.0,0.6317113205446322,-1.9316257430859047,33.0,Man
389,372224.0,1000.0,0.29699149301934014,-0.9088709940142237,25.0,Man
390,472239.0,250.0,0.139163893796107,-0.4289751738489883,30.0,Woman
391,633872.0,250.0,0.6806328385623328,-2.078340163987813,67.0,Woman
392,819220.0,1000.0,0.7719971248898808,-2.3653225824256734,22.0,Man
393,653144.0,125.0,0.6913756086332293,-2.1120810110967363,59.0,Man
394,268772.0,250.0,0.5514651699059614,-1.6841823922711274,40.0,Woman
395,653002.0,1000.0,0.5769336536960087,-1.766299855634297,43.0,Man
396,550431.0,1000.0,0.42058023325200705,-1.2895737632129103,42.0,Woman
397,412775.0,1000.0,0.655321819621631,-1.9936142913936798,37.0,Woman
398,844864.0,1000.0,0.6721835782947577,-2.0628536320733066,1968.0,Man
399,188600.0,1000.0,0.7123643807637144,-2.1816428672467105,35.0,Man
400,203884.0,125.0,0.23225703491483643,-0.7203620864321839,56.0,Woman
401,156302.0,125.0,0.5602622129650215,-1.7055529485047904,40.0,Man
402,431687.0,250.0,0.6794078805813664,-2.0853921076779294,29.0,Man
403,897458.0,1000.0,0.3110426760126898,-0.9486752955183587,42.0,Woman
404,811471.0,125.0,0.16204062443118042,-0.48907555649881773,61.0,Man
405,466628.0,250.0,0.72826366499225,-2.223568692852363,36.0,Woman
406,217858.0,125.0,0.1543043555636757,-0.4746297949876651,37.0,Woman
407,276990.0,250.0,0.7199659182038987,-2.1851367514492868,35.0,Man
408,211019.0,1000.0,0.499401219316222,-1.5284477436002353,50.0,Man
409,210914.0,1000.0,0.8055270866213172,-2.4658862512959305,28.0,Man
410,747246.0,125.0,0.6056273328480622,-1.8454250110037955,31.0,Man
411,778127.0,1000.0,0.7322810198112989,-2.243411014200747,45.0,Man
412,564113.0,1000.0,0.7530658913133192,-2.315056579712488,51.0,Man
413,721701.0,125.0,0.5630070158888718,-1.7217655849105,50.0,Man
414,138760.0,250.0,0.4629348414777737,-1.4154996383668224,35.0,Man
415,761728.0,125.0,0.010453021653979608,-0.03908994500948328,35.0,Woman
416,160323.0,1000.0,0.4782008394693102,-1.4566842243612261,31.0,Man
417,219566.0,250.0,0.683758319433867,-2.0924547950266987,41.0,Man
418,510524.0,1000.0,0.3354203247296363,-1.0242584235417822,28.0,Man
419,970619.0,250.0,0.6504064412822075,-1.9951152038089701,40.0,Woman
420,394603.0,1000.0,0.6852783568001172,-2.1019551914595387,36.0,Man
421,757697.0,1000.0,0.4971809504326073,-1.5245438093332364,26.0,Woman
422,508587.0,125.0,0.6174423320769709,-1.8964954782494399,54.0,Man
423,351649.0,250.0,0.7171422657211103,-2.195955200209605,43.0,Woman
